NBN Atlas record ID,Occurrence ID,Licence,rightsHolder,Scientific name,Taxon author,Name qualifier,Common name,Species ID (TVK),Taxon Rank,Occurrence status,Event Date,Day,Month,Year,End date,Locality,Grid reference,Latitude (WGS84),Longitude (WGS84),Coordinate Uncertainty (m),verbatimDepth,Recorder,Determiner,Individual count,Abundance,Abundance scale,Organism scope,Organism remarks,Sex,Life stage,Occurrence remarks,Identification verification status,Basis of Record,Survey key,Dataset name,Dataset ID,Data provider,Data provider ID,Institution code,Kingdom,Phylum,Class,Order,Family,Genus,OSGR 100km,OSGR 10km,OSGR 2km,OSGR 1km,Country,State/Province,Vitality,Public resolution (m)
455442b0-392c-4b25-8152-ef191fb0481f,2cd4p9h.6s7tr,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC90 Angus,NO43,56.503838,-2.895115,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO43,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45620ef1-5252-41bb-9cc3-ee0f7bcb2b97,558,CC-BY,Tweed Forum,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/07/2022,,7,2022,30/09/2022,,NT15525075,55.742752,-3.347136,7,,Tweed Forum staff,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,,Japanese knotweed controlled in 2022 as part of the Tweed Invasives Project,dr2754,Tweed Forum,dp270,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT15,NT15K,NT1550,United Kingdom of Great Britain and Northern Ireland,Scotland,alive,
456c0e9d-cf85-420a-a447-514c0dd0138c,CI00023300002E9X,CC-BY,National Trust for Scotland,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,12/06/1992,12,6,1992,,Orchard-burnside,NO2532007585,56.254879,-3.206947,0.7,,JamesFenton,AlasdairEdwards,,,,,presentDAFORDAFOR(Estimate),,,Gridref=NTSpropertycentroid,Accepted - considered correct,HUMAN_OBSERVATION,CI0002330000001Q,National Trust for Scotland Species Records,dr681,National Trust for Scotland,dp36,NTS,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO20,NO20N,NO2507,United Kingdom of Great Britain and Northern Ireland,Scotland,,
457081a2-fadd-4a71-bc18-4d02777e72fe,2cd4p9h.6pymbn,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,22/06/2011,22,6,2011,,"Lyndale House, garden and woodland",NG3654,57.503793,-6.400543,707.1,,Stephen Bungard,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2tm,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NG,NG35,NG35S,NG3654,United Kingdom of Great Britain and Northern Ireland,Scotland,,
4586bb07-a20a-4bca-8e65-51166691fdbd,2cd4p9h.dp9d5x,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,02/04/2017,2,4,2017,,Aberlour: Speyside Way,NJ269433,57.474498,-3.219711,70.7,,A. Amphlett,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2dd,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ24,NJ24R,NJ2643,United Kingdom of Great Britain and Northern Ireland,Scotland,,
459c64bb-8c15-40cb-9a5a-96daff5880b3,CI0000420000WQ0K,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,14/12/2010,14,12,2010,,,NJ8909,57.176209,-2.175299,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IQ,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ80,NJ80Z,NJ8909,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45ab4854-531a-4ee1-b1fe-0a0868d38cc3,31794181,OGL,Scotland's Environment Web and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,21/07/2023,21,7,2023,,"Kilrenny Burn, Cellardyke",NO58110448,56.23106,-2.677193,7.1,,Kay Joyce,,1,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Invasive non-native species records from SEWeb,dr1364,Scotland's Environment Web,dp187,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO50,NO50X,NO5804,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45b27fae-9a23-47a4-a52c-5b8425054a6e,2cd4p9h.nav5y,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC98 Argyllshire,NN03,56.466663,-5.16699,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN03,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45b74ed3-37a9-4970-bbfa-c0d3ddfe87ee,2cd4p9h.185dmf,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,20/06/1973,20,6,1973,,"Rothes, by R Spey N of",NJ2850,57.538956,-3.195971,707.1,,M. McCallum Webster,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ25,NJ25V,NJ2850,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45c1d09a-5bc5-401c-b63b-9a06bb198fd5,7566881,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,13/08/2018,13,8,2018,,,NS403830,56.01372,-4.56225,20,,"Meredith, Jonathan",,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS48,NS48B,NS4083,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45c4d8ae-5fd6-476a-8d62-a0fec9b14cd0,CI0000420000VI31,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,20/07/2005,20,7,2005,,,NO8786,56.969548,-2.207221,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IM,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO88,NO88T,NO8786,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45ddca36-2b65-4f65-b1a4-21f92e9b880f,2cd4p9h.q9bv1,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,18/09/1997,18,9,1997,,"Rhiconich and Achriesgill, Achriesgill",NC245548,58.446584,-5.007989,70.7,,Patricia Anne Evans|I.M. Evans,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 records on disc via Trevor Dines,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NC,NC25,NC25M,NC2454,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45e06ddc-a265-4462-87cf-5a1bc6b8c4e7,86428,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,30/08/2012,30,8,2012,,,NJ535393,57.442357,-2.77505,50,,980d5fb1-ac89-78cc-b63e-75336d0460c5,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ53,NJ53J,NJ5339,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45ed226f-66d1-4e46-9bd6-ff23dd43f95d,2cd4p9h.7yp8tr,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,14/05/2005,14,5,2005,,Fairy Glen: 1979-present,NH729582,57.596327,-4.127348,70.7,,B.R. Ballinger|C.B. Ballinger,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:4qh|RSPB Mapmate Records,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NH,NH75,NH75J,NH7258,United Kingdom of Great Britain and Northern Ireland,Scotland,,
45f3a56f-4f3d-4dfa-bbf4-2b3be8ef1b7c,LC00025200003RV8,CC-BY-NC,Fife Nature Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1992,,,NO40L,56.21638,-2.888403,1414.2,,withheld,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,,Fife Nature Records Centre Combined Dataset,dr840,Fife Nature Records Centre,dp162,Fife Nature Records Centre,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO40,NO40L,,United Kingdom of Great Britain and Northern Ireland,Scotland,not recorded,2000
45f4fdd0-77d1-4f58-a06e-f8637b4fb794,2cd4p9h.75akk4,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,03/08/2011,3,8,2011,,Dunvegan,NG25114775,57.43664,-6.582344,7.1,,Stephen Bungard,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:2tm,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NG,NG24,NG24N,NG2547,United Kingdom of Great Britain and Northern Ireland,Scotland,,
46065cd5-9957-4607-a8c9-3598b0191a29,CI0000420000WP2M,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,05/11/2010,5,11,2010,,,NJ9303,57.122386,-2.108983,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000IQ,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ90,NJ90G,NJ9303,United Kingdom of Great Britain and Northern Ireland,Scotland,,
461dd5fb-1704-41f2-800e-c4174666ff46,288880,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,10/06/2013,10,6,2013,,,NX057529,54.83323,-5.0267,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NX,NX05,NX05L,NX0552,United Kingdom of Great Britain and Northern Ireland,Scotland,,
4629e03b-415a-429d-bf4b-9c52e876e3f9,LC0004260000GSRY,CC-BY-NC,The Wildlife Information Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,29/08/2015,29,8,2015,,Pencaitland Railway walk,NT379691,55.91143,-2.994199,70.7,,,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,CI00000600000050,TWIC Biodiversity Field Trip Data (1995-present),dr922,The Wildlife Information Centre,dp43,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT36,NT36U,NT3769,United Kingdom of Great Britain and Northern Ireland,Scotland,,
462b0ff9-ca4c-41a7-a87a-e58d99ac9178,20408036,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,16/05/2021,16,5,2021,,"Bonnywoods, Bonnybridge, Nr Falkirk",NS83488079,56.005889,-3.870123,7.1,,Daniel Mangan,,17,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS88,NS88F,NS8380,United Kingdom of Great Britain and Northern Ireland,Scotland,,
462ea8f9-ea53-4125-bbc4-a7c4fa96540d,2cd4p9h.6vgz29,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/06/2010,25,6,2010,,Kingscross point,NS0528,55.511419,-5.081852,707.1,,Anthony Warren Smith|A. McBain,,,,,,,,,,Accepted,HUMAN_OBSERVATION,MapMateCentre:6vj,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS02,NS02P,NS0528,United Kingdom of Great Britain and Northern Ireland,Scotland,,
4632371c-1ff7-4bc7-be55-c4b70a6cd604,2cd4p9h.1ms9at,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1950,,,1950,31/12/1969,VC93 North Aberdeenshire,NJ83,57.405142,-2.251283,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ83,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
46352c56-6614-45c0-ae61-f438942fc94d,2cd4p9h.wcrgz,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1950,,,1950,31/12/1969,VC98 Argyllshire,NM70,56.184317,-5.627303,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Plants - a mixed set of records collated at BRC for the BSBI Atlas,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NM,NM70,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
463a589f-6b55-45d5-b00e-ce0b509d4269,LC00042600015U7D,CC-BY-NC,The Wildlife Information Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/07/2018,25,7,2018,,Mid Calder; south side of R. Almond,NT083682,55.898614,-3.467263,70.7,,Withheld,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,CI00000600000056,TWIC Site Surveys (2010 - present),dr2010,The Wildlife Information Centre,dp43,TWIC,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT06,NT06Z,NT0868,United Kingdom of Great Britain and Northern Ireland,Scotland,,
463b423b-9a54-4256-85b1-11717b3d45e2,2cd4p9h.14m6hc,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/09/1995,1,9,1995,,N of Uphall,NT0572,55.936235,-3.514311,707.1,,J. Muscott,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Vascular plant data for Scottish vice-counties: West Lothian (v.c. 84),Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT07,NT07L,NT0572,United Kingdom of Great Britain and Northern Ireland,Scotland,,
463c7e39-021a-40cb-97f7-b9879f7854ce,7720642,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,20/08/2018,20,8,2018,,Glassart Den near Auchtermuchty,NO23141325,56.30546,-3.243695,7.1,,Helen Trevallion,,20,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO21,NO21G,NO2313,United Kingdom of Great Britain and Northern Ireland,Scotland,,
46619458-370d-40f8-b192-831c1e18fa6b,CI00001100002RQO,CC-BY,Scottish Wildlife Trust,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,29/07/2005,29,7,2005,,Spey Bay,NJ3479064840,57.668691,-3.094793,0.7,,Theo Loizou,NBN Record Cleaner,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,CI000011000000AS,Commissioned surveys and staff surveys and reports for Scottish Wildlife Trust reserves - Verified data,dr765,Scottish Wildlife Trust,dp2,SWT,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NJ,NJ36,NJ36M,NJ3464,United Kingdom of Great Britain and Northern Ireland,Scotland,,
4663459d-42f8-487f-afd4-0798b80bcdc9,2cd4p9h.1sy44s,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,11/06/1998,11,6,1998,,Torrylinnwater Foot Lagg Kilmory (1km sq),NR9520,55.435566,-5.234058,707.1,,A.R. Church|Anthony Warren Smith,,1,,,,,,,(158) General  east side of burn only.,Accepted,HUMAN_OBSERVATION,MapMateCentre:2ra,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NR,NR92,NR92K,NR9520,United Kingdom of Great Britain and Northern Ireland,Scotland,,
4677109e-6ec3-4763-b322-9d0d083f8f74,CI0000420000ZPGQ,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,18/06/2012,18,6,2012,,,NK0936,57.41877,-1.843489,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KG,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NK,NK03,NK03Y,NK0936,United Kingdom of Great Britain and Northern Ireland,Scotland,,
467c9a4d-2467-4fff-a237-bca7e14b439e,1352334,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,25/08/2014,25,8,2014,,,NO197448,56.58861,-3.30798,50,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO14,NO14X,NO1944,United Kingdom of Great Britain and Northern Ireland,Scotland,,
467d2838-2382-4d7a-b4ce-42657b7c135f,30551180,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,29/05/2023,29,5,2023,,"Leven, Fife, Scotland, United Kingdom",NO37280079,56.19562,-3.01219,5,,"Bamforth, Lindsay",,,,,,,,,Beside platform at Fife Heritage Railway,Accepted - correct,HUMAN_OBSERVATION,iRecord | App,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO30,NO30Q,NO3700,United Kingdom of Great Britain and Northern Ireland,Scotland,,
467e350a-3e9e-40d2-b84a-7a95e64d5f7d,2cd4p9h.cgg7r,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,01/01/1987,,,1987,31/12/1999,VC96 East Inverness-shire,NN79,57.029113,-4.061043,7071.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 master cards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NN,NN79,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
4681b072-b628-4d64-87b0-8a5e94ef5459,CI000042000110SW,CC-BY-NC,North East Scotland Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,26/08/2010,26,8,2010,,,NO7696,57.058947,-2.389078,707.1,,,,,,,,,,,,Accepted,HUMAN_OBSERVATION,CI000042000000KI,North East Scotland Invasive Non Native Plants,dr1425,North East Scotland Biological Records Centre,dp123,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NO,NO79,NO79T,NO7696,United Kingdom of Great Britain and Northern Ireland,Scotland,,
468392d6-c34f-46b8-af49-f31c3012db4f,7384709,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,20/07/2018,20,7,2018,,Isle of Mull,NM55024093,56.496541,-5.981812,7.1,,Anon,,,,,,,,,,Accepted - considered correct,HUMAN_OBSERVATION,iRecord | SEWeb INNS,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NM,NM54,NM54K,NM5540,United Kingdom of Great Britain and Northern Ireland,Scotland,,
468f0699-f51e-43ff-ad73-78f9587e0214,35846105,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,10/05/2024,10,5,2024,,Dunure,NS25631639,55.41034,-4.75578,5,,Malcolm Haddow,,,,,,,,,,Accepted - correct,HUMAN_OBSERVATION,iRecord | App,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS21,NS21N,NS2516,United Kingdom of Great Britain and Northern Ireland,Scotland,,
46951bdb-ca09-4814-acb6-c6b00cd12468,2517685,CC-BY,Botanical Society of Britain and Ireland and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,22/09/2015,22,9,2015,,,NT275916,56.112359,-3.166234,50,,b46975cd-ddb8-b578-068f-1d5f9aa038d4,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,Vascular plant records verified via iRecord,dr2177,Botanical Society of Britain & Ireland,dp91,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT29,NT29Q,NT2791,United Kingdom of Great Britain and Northern Ireland,Scotland,,
46a0457d-3a84-4208-816f-593282b3aadd,250999,CC-BY-NC,Natural Apptitude and Biological Records Centre,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,31/05/2013,31,5,2013,,,NT154747,55.958655,-3.355231,50,,479e946b-1275-6b5d-7a17-4c20a0586557,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Nature Locator | Plant Tracker,PlantTracker data from 2012 onwards,dr1187,Natural Apptitude,dp178,,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NT,NT17,NT17M,NT1574,United Kingdom of Great Britain and Northern Ireland,Scotland,,
46a18442-55dd-4d18-a834-be755d62f1fe,2cd4p9h.1n4t8,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,,,,1959,,VC72 Dumfriesshire,NY17,55.062174,-3.332374,7071.1,,H. Milne-Redhead,,,,,,,,,,Accepted,HUMAN_OBSERVATION,Atlas2000 - updated records from December 1995 onwards,Other BSBI Scottish data up to 2018,dr655,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NY,NY17,,,United Kingdom of Great Britain and Northern Ireland,Scotland,,
46a5f277-14d8-4f5b-8ca5-7b1889a97e0a,2cd4p9h.hc56m,CC-BY-NC,BSBI,Reynoutria japonica,Houtt.,,Japanese Knotweed,NHMSYS0000462335,species,PRESENT,09/07/1986,9,7,1986,,"Dalmoak, 1km sq",NS3877,55.963272,-4.588853,707.1,,A.McG. Stirling|A. Rutherford,,,,,,,,,,Accepted,HUMAN_OBSERVATION,"Vascular plant data for Scottish vice-counties: v.cc. 79, 83, 91, 99 and  103",Scottish SNH-funded BSBI records,dr654,Botanical Society of Britain & Ireland,dp91,BSBI,Plantae,,Magnoliopsida,Caryophyllales,Polygonaceae,Reynoutria,NS,NS37,NS37Y,NS3877,United Kingdom of Great Britain and Northern Ireland,Scotland,,
